name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,windgust,windspeed,cloudcover,description,icon
NgheAn,2018-07-01,40.2,30.3,34.3,43.9,34,39,51.1,0.2,46.1,24.8,94.6,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2018-07-02,39.6,30.7,34.3,43.9,34.5,38.9,51.3,0,49.3,27.4,82.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-07-03,39.7,31.1,34.4,43.9,35.6,39.6,51.9,0,48.6,27.4,76.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-07-04,39.6,31.5,34.5,45.3,36.4,39.9,52.3,0,50,27.4,78.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-07-05,38.6,28.2,34,44.8,32.7,39.6,54.5,0.3,47.5,26.3,79.8,Partly cloudy throughout the day with morning rain,rain
NgheAn,2018-07-06,39,30.9,34.4,44.7,36,40.1,53.5,0,40,20.9,95.5,Cloudy skies throughout the day,cloudy
NgheAn,2018-07-07,37.6,26.2,32.7,45.2,26.2,39,62.2,0.5,36.4,15.1,96.6,Cloudy skies throughout the day with rain,rain
NgheAn,2018-07-08,32.6,26.1,29.3,40,26.1,35.3,81.4,27,25.9,11.5,94,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2018-07-09,31.6,26.6,29.2,39,26.6,35.2,82.6,5.6,24.5,9.7,91,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-07-10,30.7,26.2,28.2,36.7,26.2,33.1,85.8,25,27.4,13.7,85.8,Partly cloudy throughout the day with rain clearing later.,rain
NgheAn,2018-07-11,29.8,26.2,28.3,37.3,26.2,33.4,85.2,5,25.6,13.7,96.5,Cloudy skies throughout the day with rain in the morning and afternoon,rain
NgheAn,2018-07-12,31.2,26.7,29,38.4,26.7,34.2,79.9,9.2,23.8,11.9,97.8,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-07-13,29.1,26.2,27.8,35.7,26.2,32.4,88.1,10,29.9,16.9,100,Cloudy skies throughout the day with rain in the morning and afternoon,rain
NgheAn,2018-07-14,28.7,25.6,27.2,34.4,25.6,30.5,89.3,48,26.3,14,100,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-07-15,27.6,25.6,26.7,32,25.6,28.3,91.4,20.4,28.4,12.6,100,Cloudy skies throughout the day with rain,rain
NgheAn,2018-07-16,27.6,25,26.1,32.3,25,26.8,93.6,136.9,40.3,23.4,100,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-07-17,28.7,25.2,27,34.4,25.2,30.1,91.7,184,49,28.8,98.1,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-07-18,28.2,25.6,26.9,33.9,25.6,29.6,92.6,47.7,45,24.5,99.2,Cloudy skies throughout the day with rain,rain
NgheAn,2018-07-19,30.7,24.7,28.3,38.3,24.7,33.6,86.6,126,40,22,98.7,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-07-20,30.1,26.5,28.6,39.4,26.5,34.8,87.2,1,46.1,12.2,98.4,Cloudy skies throughout the day with rain,rain
NgheAn,2018-07-21,29.3,25.7,27.9,35.2,25.7,32.3,86.8,5,36,15.5,98.4,Cloudy skies throughout the day with rain,rain
NgheAn,2018-07-22,31.3,25.4,27.4,39.1,25.4,30.7,88.5,31.1,36.7,16.9,99.3,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-07-23,35.1,25.8,29.8,44.9,25.8,36.1,80.1,23,23.4,12.2,95.4,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2018-07-24,35.6,28.1,30.9,43.2,32.3,37.2,71.4,0.3,25.2,14.8,96.4,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2018-07-25,33.8,27.8,30.2,39.5,31.8,35.6,72.4,1.2,26.6,15.1,95.5,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2018-07-26,30.2,26.1,28.2,36.3,26.1,32.8,83.4,32,41.8,10.6,98.5,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-07-27,32.2,26.2,28,38.6,26.2,32.4,84.5,0.1,32.8,11.5,95.2,Cloudy skies throughout the day with morning rain,rain
NgheAn,2018-07-28,30.6,26.2,28.2,36.7,26.2,32.3,82.2,2.9,28.4,10.1,97.5,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-07-29,32.1,26.9,28.6,37.1,29.9,33.5,81.1,0.4,28.1,12.6,80.6,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-07-30,33.6,26.7,28.8,38.6,26.7,33.6,80.8,3.5,40,14.4,85.5,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-07-31,33.2,27.1,29.3,38.5,31,34.3,76.1,0.7,36.4,14.4,94.2,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-08-01,35.1,27.2,30.8,42.4,31,36.4,70.5,0,30.2,11.2,95.6,Cloudy skies throughout the day,cloudy
NgheAn,2018-08-02,35.6,28.4,30.9,42.7,32.9,37.1,70.5,0,29.9,11.2,86.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-08-03,34.8,28.2,30.4,41.6,32.4,36.1,71.6,3.7,24.1,14.3,92.8,Cloudy skies throughout the day with rain in the morning and afternoon,rain
NgheAn,2018-08-04,35.1,27.6,30.9,42.8,32.6,37.1,71.6,0,24.5,10.7,96.6,Cloudy skies throughout the day,cloudy
NgheAn,2018-08-05,32.2,27.4,29.6,41.8,30.8,36.6,81.6,0.8,22,7.2,95.2,Cloudy skies throughout the day with rain,rain
NgheAn,2018-08-06,33.1,26.6,29.6,40.1,26.6,35.9,80.9,1.2,20.5,11.5,93.1,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-08-07,32.7,27.1,29.9,41.4,30.8,36.5,77.8,2,22.3,11.5,81.3,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-08-08,33.1,26.2,29.9,41.2,26.2,36.6,80,3.3,28.4,14,83.7,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-08-09,31.2,27.2,29.1,39.3,31.3,35.5,83.6,2.9,19.4,13.7,97.8,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-08-10,30.1,27.1,28.8,38.6,30.8,34.7,83.5,0.3,23.8,13.7,99.2,Cloudy skies throughout the day with morning rain,rain
NgheAn,2018-08-11,35.7,27.6,31.1,44.4,31.4,37.1,70.3,0,28.8,16.6,96.6,Cloudy skies throughout the day,cloudy
NgheAn,2018-08-12,33.3,28.9,30.7,42.1,33.4,36.3,69.2,0,34.2,14.4,97.8,Cloudy skies throughout the day,cloudy
NgheAn,2018-08-13,35.2,26.8,29.4,41.6,29.8,34.6,76.6,0.3,29.2,15.8,94,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2018-08-14,33.7,28,30.5,41.8,31.6,36.4,71,0,29.9,16.2,95.5,Cloudy skies throughout the day,cloudy
NgheAn,2018-08-15,31.1,28.7,29.5,38.2,33.4,35.5,78.1,2.7,28.1,15.8,98.3,Cloudy skies throughout the day with rain in the morning and afternoon,rain
NgheAn,2018-08-16,28.9,25.6,27.5,34.8,25.6,31.2,88.3,46,30.6,16.6,100,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-08-17,31.7,25.2,28.5,39.9,25.2,33.7,84.8,41.8,39.6,11.9,97,Cloudy skies throughout the day with rain,rain
NgheAn,2018-08-18,31.7,26.2,28.9,40.3,26.2,34.8,85.9,5,28.1,12.6,95.9,Cloudy skies throughout the day with rain,rain
NgheAn,2018-08-19,32.2,26.1,29.4,44.3,26.1,36.1,83.6,7,26.3,10.7,93.2,Cloudy skies throughout the day with rain,rain
NgheAn,2018-08-20,35.2,27.2,30.8,45,31,38,75.7,0,25.6,11.9,83,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-08-21,36.1,26.1,30.6,43.8,26.1,37,73.9,0.7,24.8,18,82.3,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2018-08-22,33.6,26.1,29.7,42.2,26.1,36.1,80.5,17,22.3,11.2,96.9,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2018-08-23,32.7,27.2,29.9,41,31,37,79.3,1.7,32,10.1,96.5,Cloudy skies throughout the day with rain,rain
NgheAn,2018-08-24,33.7,27.7,29.6,38.7,32.3,35.1,76.6,22.2,31.3,14.4,97.9,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-08-25,31.2,27.7,29,37.6,31.5,34.1,77.9,0.7,25.9,11.5,96.3,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2018-08-26,31.6,26.7,28.7,38.2,26.7,33.3,79.9,16,24.8,13,90.2,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2018-08-27,34.5,25.7,29.4,42.5,25.7,34.2,78.2,0,19.1,12.2,83.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-08-28,31.6,26.6,29.1,38.2,26.6,34.2,79.3,2.4,26.3,10.8,97.5,Cloudy skies throughout the day with rain,rain
NgheAn,2018-08-29,29.7,26.1,27.6,34.4,26.1,31.3,83,4,28.1,12.6,100,Cloudy skies throughout the day with rain,rain
NgheAn,2018-08-30,30.6,25.6,28,36.6,25.6,31.8,81.3,0.1,29.2,14.4,98.7,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2018-08-31,34.7,26.1,30.1,41.1,26.1,35.6,74.2,0,26.6,15.8,96.5,Cloudy skies throughout the day,cloudy
NgheAn,2018-09-01,35.1,27.7,30.7,43.4,31.4,37.7,74.8,0,21.2,17.5,96.3,Cloudy skies throughout the day,cloudy
NgheAn,2018-09-02,35.1,28.3,30.9,42.1,34,38.1,74.3,0,16.9,14.4,96.1,Cloudy skies throughout the day,cloudy
NgheAn,2018-09-03,33.7,27.9,29.9,38.2,32.9,35.7,75.6,3.9,31,14.4,91,Cloudy skies throughout the day with rain,rain
NgheAn,2018-09-04,33.2,27.2,30,41.1,30.8,36,76,0.2,33.1,10.1,42.4,Partly cloudy throughout the day with rain in the morning and afternoon,rain
NgheAn,2018-09-05,35.4,27.2,30.6,42.7,30.5,36.7,73,0,25.2,10.8,39.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-09-06,36.1,27.8,31.2,44.4,32.5,38.8,73.4,0,20.9,9,86.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-09-07,34.8,28.1,30.5,44.2,33.1,38.8,80.2,4.7,27,13.7,95.3,Cloudy skies throughout the day with rain,rain
NgheAn,2018-09-08,27.6,24.2,25.8,31.4,24.2,26.2,87.9,13.3,45.7,24.8,98.3,Cloudy skies throughout the day with rain,rain
NgheAn,2018-09-09,28.1,23.9,25.2,31.4,23.9,25.5,86.3,14,43.6,21.6,98.3,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-09-10,29.7,24.2,26.7,34.4,24.2,28.8,83.3,0.4,27,14.4,89.8,Partly cloudy throughout the day with rain in the morning and afternoon,rain
NgheAn,2018-09-11,30.9,24.7,28,37.8,24.7,31.5,83.3,1.8,22,10.8,71.3,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-09-12,31.6,25.7,28.6,38.8,25.7,33,82.5,1.5,20.2,10.6,48.6,Partly cloudy throughout the day with rain,rain
NgheAn,2018-09-13,32,27.1,28.9,37.1,30.8,34,79.4,3.3,24.8,10.6,57.1,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-09-14,31.4,26.2,28.7,39,26.2,33.5,81.8,3.3,30.2,13.7,68.5,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-09-15,31.8,24.4,28.5,39.6,24.4,33.1,82.4,34,25.2,12.6,72.4,Partly cloudy throughout the day with morning rain,rain
NgheAn,2018-09-16,35.1,26.9,30.9,43.5,30.4,37.8,73.8,0.6,40,18,90.9,Cloudy skies throughout the day with rain,rain
NgheAn,2018-09-17,31.8,27.2,29.6,40.2,31,35.7,77.8,22.7,24.1,10.8,98.5,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-09-18,29.5,24.6,27.6,36.8,24.6,31.8,87.4,88,31.3,14.4,99.1,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2018-09-19,31.9,25.1,28.1,41.1,25.1,31.9,84.9,4,24.5,9,79.4,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2018-09-20,31.3,24.7,28.5,38.7,24.7,33.5,82.8,36,20.5,11.9,54.9,Partly cloudy throughout the day with morning rain,rain
NgheAn,2018-09-21,31.7,25.2,28.4,37.5,25.2,31.9,81.2,0,16.9,10.8,57.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-09-22,31.3,25.6,28.9,38.4,25.6,33.8,81.6,0.6,19.4,10.8,52.2,Partly cloudy throughout the day with rain,rain
NgheAn,2018-09-23,31.6,25.9,28.8,39.7,25.9,34,82.5,0.4,16.9,10.8,63.3,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2018-09-24,32.2,26,29.4,39.6,26,34.6,79.1,0,17.6,9.4,35.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-09-25,33.1,26.6,30,41.3,26.6,36.7,79.4,0.2,25.2,10.4,34,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2018-09-26,33.7,27.4,30.5,44.5,32,38.6,79.6,0.2,22,14.4,51.9,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2018-09-27,32.2,26.3,28.7,41.4,26.3,34.2,83.6,5.2,25.6,18,85.2,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-09-28,27.9,24.7,26.5,32.1,24.7,27.8,88.1,28,41,24.1,99.6,Cloudy skies throughout the day with rain in the morning and afternoon,rain
NgheAn,2018-09-29,30.3,23.2,26.8,33.6,23.2,28.4,77.3,2,38.2,21.2,81.8,Partly cloudy throughout the day with morning rain,rain
NgheAn,2018-09-30,30.7,24.4,27.3,33.2,24.4,29,79.3,0.3,24.8,11.9,45.5,Partly cloudy throughout the day with rain in the morning and afternoon,rain
NgheAn,2018-10-01,27.9,23.4,26.1,32.1,23.4,27.2,86.5,7,36,17.6,76.1,Partly cloudy throughout the day with rain,rain
NgheAn,2018-10-02,28.6,23.2,25.7,32.5,23.2,26.6,85.6,7,31.7,16.6,78.6,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2018-10-03,28.2,23.1,25.8,31.4,23.1,27,85.2,6,33.1,16.2,73.3,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2018-10-04,28.3,22.7,25.6,31,22.7,26.3,86.4,7,30.6,17.3,70.6,Partly cloudy throughout the day with rain,rain
NgheAn,2018-10-05,29.7,22.2,26.2,32.1,22.2,27.5,82.4,0.6,28.4,14.4,47,Partly cloudy throughout the day with rain in the morning and afternoon,rain
NgheAn,2018-10-06,30.7,23,26.8,32.9,23,28.4,78.9,0,18.7,8.3,40.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-10-07,30.1,23.2,27,33.5,23.2,28.9,80.4,0.2,21.2,8.6,39,Partly cloudy throughout the day with morning rain,rain
NgheAn,2018-10-08,29.5,23.7,26.8,33.6,23.7,28.6,83.4,0.7,21.2,10.1,52.6,Partly cloudy throughout the day with rain in the morning and afternoon,rain
NgheAn,2018-10-09,30.7,23.9,27.1,34.8,23.9,29.5,83.7,0.2,22.3,11.9,73.6,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2018-10-10,27.4,22.8,25.2,31.5,22.8,25.4,82.1,0.3,48.2,29.5,95.8,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2018-10-11,26.2,22.6,24.3,26.2,22.6,24.3,73.2,0.3,34.6,21.2,97.4,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2018-10-12,25.8,22.7,24.3,25.8,22.7,24.3,80.6,1.1,29.2,16.2,100,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2018-10-13,28.4,23.2,25.9,31.5,23.2,26.9,84,0.3,15.1,7.2,94.6,Cloudy skies throughout the day with rain clearing later.,rain
NgheAn,2018-10-14,30.9,23.7,27.2,37,23.7,30.1,85.4,0,30.2,16.9,65.9,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-10-15,32,25.1,28.3,39.3,25.1,32.5,85.2,0.2,25.9,13,63.4,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2018-10-16,31.2,25.9,28,38.2,25.9,32.5,87.2,2.4,21.6,10.8,95.2,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-10-17,30.7,25,27.2,38.1,25,29.9,87.1,9.4,33.8,18.4,96.4,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2018-10-18,27.3,23.1,24.5,29.7,23.1,24.7,86.3,2.5,30.6,18.4,99.5,Cloudy skies throughout the day with rain in the morning and afternoon,rain
NgheAn,2018-10-19,28.4,23.2,25.4,31.6,23.2,25.8,85.5,0.1,25.9,15.1,98.4,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2018-10-20,29.7,24.6,26.6,35.1,24.6,28.7,87.1,1.1,25.9,12.2,94.2,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-10-21,30.2,25.1,27.3,38.2,25.1,30.3,88.2,19,22.7,11.5,83.9,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2018-10-22,31.3,24.7,27.4,36.9,24.7,30.3,87.2,4.1,26.3,14,94.6,Cloudy skies throughout the day with rain,rain
NgheAn,2018-10-23,30.2,25.6,27.5,37.1,25.6,30.8,86.5,5,31.3,15.8,79.1,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-10-24,30.2,25,27.3,35,25,30.1,85.8,2.8,29.2,15.5,62,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-10-25,30.2,25.2,27.3,35.5,25.2,30.2,86.1,0.9,26.6,14,41.1,Partly cloudy throughout the day with rain in the morning and afternoon,rain
NgheAn,2018-10-26,30.7,24.7,27.3,35.2,24.7,30,85.7,1.3,25.6,14,49.1,Partly cloudy throughout the day with rain,rain
NgheAn,2018-10-27,27.2,24.9,26.2,30.3,24.9,26.4,88.3,6,34.2,19.1,72.9,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2018-10-28,28.2,24.1,25.8,31.6,24.1,26.3,85,0.4,30.2,16.2,80.3,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2018-10-29,28.1,24.3,25.9,30.1,24.3,26.3,81.5,1.6,30.6,15.1,56.4,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-10-30,29.1,23.1,25.8,29.8,23.1,26.3,75.6,0,38.5,21.6,40.9,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-10-31,27.7,20.7,24.7,28,20.7,24.8,69.4,0,46.4,26.6,33.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-11-01,28.6,19.2,23.7,28.1,19.2,23.7,67.3,0,35.6,18.7,30.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-11-02,28.2,19.1,23.6,27.8,19.1,23.7,70.3,0,27.4,13.7,33.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-11-03,28.2,19.1,23.6,29,19.1,23.8,77.4,0,21.2,10.8,51.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-11-04,29.1,20.2,24.4,30.7,20.2,24.7,82.8,0,20.2,10.1,40.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-11-05,28.1,22.1,25.2,30.5,22.1,25.7,85.7,0.1,22,11.9,61.8,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2018-11-06,28.1,23.1,25.5,31.3,23.1,26.3,86.7,0.2,24.1,13.7,76,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2018-11-07,30.2,24.1,26.5,34.5,24.1,27.9,86.4,2.2,24.5,12.6,70.7,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-11-08,28.1,23.1,24.9,32.6,23.1,25.3,89.6,70,47.9,27.4,99.2,Cloudy skies throughout the day with rain,rain
NgheAn,2018-11-09,23.9,21.2,23,23.9,21.2,23,85.4,2,35.6,19.1,99.4,Cloudy skies throughout the day with rain,rain
NgheAn,2018-11-10,25.9,22.2,24,25.9,22.2,24,88.9,0.4,25.9,13.7,95.2,Cloudy skies throughout the day with rain in the morning and afternoon,rain
NgheAn,2018-11-11,27.3,23.2,25.2,30.4,23.2,25.5,89,2.1,23,11.5,77,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-11-12,27.1,23.2,25.4,30.3,23.2,25.8,89.9,0.9,19.4,9.7,70.1,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2018-11-13,27.6,23.7,25.6,30.7,23.7,26.1,89.4,2.9,23.4,10.8,78,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-11-14,28.7,24.1,25.9,32.4,24.1,26.7,89.8,1.7,26.6,15.8,62.8,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-11-15,28.2,23.7,26,32.3,23.7,27.3,89.8,0.1,24.5,14,48.3,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2018-11-16,29.7,23.6,26.2,34.2,23.6,27.4,86.8,0,24.8,14.4,36.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-11-17,28.7,24,26.4,33.3,24,28.1,87.2,0,25.2,14.4,52.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-11-18,30.2,24.1,26.6,34.7,24.1,29,86.9,0.3,22.3,14.4,81.6,Partly cloudy throughout the day with rain,rain
NgheAn,2018-11-19,29.2,25.1,26.7,33.5,25.1,28.3,88.8,4,29.5,14.4,74.5,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-11-20,29.2,23.6,26.3,33.3,23.6,27.9,88.5,5,19.8,13.3,54.6,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2018-11-21,29.2,23.6,26.6,34.2,23.6,28.5,86.8,5,34.6,16.6,54.8,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2018-11-22,25.2,18.6,20.9,25.2,18.6,20.9,83.1,5.4,56.2,32,99.1,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-11-23,23.2,18.7,21.1,23.2,18.7,21.1,78.1,0,34.2,19.4,93.5,Cloudy skies throughout the day,cloudy
NgheAn,2018-11-24,24.9,18.2,22.2,24.9,18.2,22.2,83.2,0.5,21.6,12.6,96.4,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2018-11-25,24.7,21.4,22.9,24.7,21.4,22.9,82.8,2.9,36.7,24.1,78.8,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-11-26,25.1,20.2,22.8,25.1,20.2,22.8,81.7,0.4,39.6,22,61.5,Partly cloudy throughout the day with rain in the morning and afternoon,rain
NgheAn,2018-11-27,23.2,19.6,21.7,23.2,19.6,21.7,86.5,1,24.8,15.5,91,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2018-11-28,24.6,19.2,22,24.6,19.2,22,86.3,3.6,25.9,15.5,78.1,Partly cloudy throughout the day with rain,rain
NgheAn,2018-11-29,24.5,20.7,23,24.5,20.7,23,85.2,0,24.8,14,79,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-11-30,26.6,21.7,24.1,26.6,21.7,24.1,86.8,0,20.2,11.2,73.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-12-01,27.6,22.1,24.8,30.6,22.1,24.9,90.9,1,20.9,9.7,74,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2018-12-02,28.2,22.1,25.1,31.3,22.1,25.8,90.1,0.1,20.2,10.4,63,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2018-12-03,28.7,21.7,25.1,32.4,21.7,25.9,90.5,0,22,13.7,82.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-12-04,28.7,22.2,24.9,31.8,22.2,25.4,89.8,0.1,17.3,9.7,71,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2018-12-05,28.6,22.2,25.1,31.6,22.2,25.7,89.7,0.4,22,11.2,67.6,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-12-06,27.2,22.2,24.9,30.3,22.2,25.2,90,0.5,18.4,9.7,50.3,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2018-12-07,27.1,24.1,25.3,30.2,24.1,25.9,91.8,2.7,38.5,20.5,94,Cloudy skies throughout the day with rain in the morning and afternoon,rain
NgheAn,2018-12-08,24.5,18.7,20.9,24.5,18.7,20.9,92.1,285.3,53.3,32,100,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-12-09,19.9,17.6,18.9,19.9,17.6,18.9,90.7,7,39.6,20.5,99.7,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2018-12-10,20.6,17.7,19.1,20.6,17.7,19.1,89.2,9.1,38.9,20.5,98.4,Cloudy skies throughout the day with rain,rain
NgheAn,2018-12-11,20.9,16.2,18.8,20.9,16.2,18.8,89.7,4.2,44.6,25.2,99.9,Cloudy skies throughout the day with rain,rain
NgheAn,2018-12-12,16,14.2,15.1,16,14.2,15.1,85.3,0.3,43.2,24.8,99.8,Cloudy skies throughout the day with rain,rain
NgheAn,2018-12-13,16.8,13.7,15.2,16.8,13.7,15.2,81.8,0,37.1,20.9,99.4,Cloudy skies throughout the day,cloudy
NgheAn,2018-12-14,18.4,15,16.5,18.4,15,16.5,81.1,0,32,18,99.9,Cloudy skies throughout the day,cloudy
NgheAn,2018-12-15,20.1,16.7,18.3,20.1,16.7,18.3,82.7,0,34.2,19.4,99.8,Cloudy skies throughout the day,cloudy
NgheAn,2018-12-16,19.8,17.6,18.8,19.8,17.6,18.8,83.1,0.5,35.3,21.6,98.9,Cloudy skies throughout the day with rain in the morning and afternoon,rain
NgheAn,2018-12-17,21.1,15.7,18.9,21.1,15.7,18.9,75.5,0,30.2,18,69.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-12-18,22.6,15.1,19.2,22.6,15.1,19.2,80.9,0,22,11.9,69.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-12-19,24.2,18.2,20.9,24.2,18.2,20.9,83.2,0,19.4,10.1,52.7,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2018-12-20,26.7,19.4,22.4,26.7,19.4,22.4,89.2,0,19.8,10.8,62.2,Partly cloudy throughout the day,partly_cloudy_day
